YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,QV2M,T2M,WS10M
2023,1,16,17,0,0,-999,-999,-999,2.62,9.83,2.97
2023,1,16,18,0,0,-999,-999,-999,2.5,8.73,3.06
2023,1,16,19,0,0,-999,-999,-999,2.44,7.83,3.11
2023,1,16,20,0,0,-999,-999,-999,2.38,7.05,3.12
2023,1,16,21,0,0,-999,-999,-999,2.32,6.31,3.1
2023,1,16,22,0,0,-999,-999,-999,2.32,5.55,3.08
2023,1,16,23,0,0,-999,-999,-999,2.38,4.8,3.04
2023,1,17,0,0,0,-999,-999,-999,2.5,4.03,3.01
2023,1,17,1,0,0,-999,-999,-999,2.62,3.33,2.98
2023,1,17,2,0,0,-999,-999,-999,2.75,2.82,2.91
2023,1,17,3,0,0,-999,-999,-999,2.87,2.54,2.79
2023,1,17,4,0,0,-999,-999,-999,3.05,2.39,2.65
2023,1,17,5,0,0,-999,-999,-999,3.11,2.31,2.54
2023,1,17,6,0,0,-999,-999,-999,3.17,2.13,2.5
2023,1,17,7,58.7,52.99,0.47,0.18,85.35,3.23,3.05,2.4
2023,1,17,8,259.83,239.92,0.64,0.18,74.64,3.3,7.3,2.7
2023,1,17,9,445.88,431.84,0.73,0.16,65.22,3.3,10.21,2.06
2023,1,17,10,586.48,594.23,0.8,0.17,57.85,2.93,14.75,2.49
2023,1,17,11,659.33,664.62,0.79,0.16,53.4,1.89,18.19,3.63
2023,1,17,12,672.42,676.89,0.79,0.16,52.62,1.77,19.05,3.6
2023,1,17,13,618,624.45,0.79,0.16,55.66,1.77,19.31,3.78
2023,1,17,14,500.48,508.02,0.77,0.16,61.97,1.77,18.98,3.91
2023,1,17,15,330.83,338.27,0.73,0.18,70.66,2.01,17.98,3.29
2023,1,17,16,141.17,143.55,0.61,0.2,80.4,3.36,13.69,2.33
2023,1,17,17,0,0,-999,-999,-999,2.75,11.03,2.58
2023,1,17,18,0,0,-999,-999,-999,2.62,9.98,2.66
2023,1,17,19,0,0,-999,-999,-999,2.62,9.09,2.75
2023,1,17,20,0,0,-999,-999,-999,2.62,8.44,2.71
2023,1,17,21,0,0,-999,-999,-999,2.62,7.46,2.8
2023,1,17,22,0,0,-999,-999,-999,2.69,6.76,2.76
2023,1,17,23,0,0,-999,-999,-999,2.75,6.53,2.47
2023,1,18,0,0,0,-999,-999,-999,2.81,6.33,2.2
2023,1,18,1,0,0,-999,-999,-999,2.87,5.9,2.09
2023,1,18,2,0,0,-999,-999,-999,2.93,5.62,1.94
2023,1,18,3,0,0,-999,-999,-999,2.99,5.51,1.83
2023,1,18,4,0,0,-999,-999,-999,3.11,5.19,1.94
2023,1,18,5,0,0,-999,-999,-999,3.23,4.91,2.03
2023,1,18,6,0,0,-999,-999,-999,3.3,4.62,1.96
2023,1,18,7,59.25,28.16,0.24,0.14,85.3,3.42,5.32,1.79
2023,1,18,8,258.52,181.66,0.48,0.17,74.55,3.6,8.38,1.85
2023,1,18,9,443.3,254.59,0.43,0.16,65.11,3.6,10.71,1.5
2023,1,18,10,582.48,323.4,0.43,0.16,57.7,3.36,14.4,1.74
2023,1,18,11,658.88,381.34,0.45,0.16,53.22,2.81,17.63,2.4
2023,1,18,12,671.62,430.41,0.5,0.16,52.41,2.81,18.43,1.82
2023,1,18,13,616.62,389.93,0.49,0.16,55.45,2.87,18.37,1.19
2023,1,18,14,498.95,321.29,0.48,0.16,61.76,2.93,17.88,1.25
2023,1,18,15,329.45,204.16,0.44,0.16,70.46,4.27,15.91,1.41
2023,1,18,16,130.45,66.76,0.3,0.16,80.77,4.03,13.44,2.34
2023,1,18,17,4.52,6.72,0.46,0.07,89.41,3.48,11.48,3
2023,1,18,18,0,0,-999,-999,-999,3.36,11.01,3.02
2023,1,18,19,0,0,-999,-999,-999,3.3,10.44,2.95
2023,1,18,20,0,0,-999,-999,-999,3.11,9.01,2.99
2023,1,18,21,0,0,-999,-999,-999,3.11,8.34,2.84
2023,1,18,22,0,0,-999,-999,-999,3.11,7.68,2.71
2023,1,18,23,0,0,-999,-999,-999,3.11,7.27,2.52
2023,1,19,0,0,0,-999,-999,-999,3.3,7.33,2.38
2023,1,19,1,0,0,-999,-999,-999,3.3,6.97,2.34
2023,1,19,2,0,0,-999,-999,-999,3.3,6.48,2.33
2023,1,19,3,0,0,-999,-999,-999,3.3,6.44,2.11
2023,1,19,4,0,0,-999,-999,-999,3.3,6.69,1.77
2023,1,19,5,0,0,-999,-999,-999,3.3,6.75,1.42
2023,1,19,6,0,0,-999,-999,-999,3.3,6.8,1.08
2023,1,19,7,48.1,47.08,0.41,0.17,85.25,3.42,7.59,0.76
2023,1,19,8,230.98,226.98,0.6,0.18,74.48,3.48,9.74,0.66
2023,1,19,9,411.1,414.48,0.7,0.17,64.99,3.42,12.39,0.69
2023,1,19,10,549.8,557.46,0.74,0.18,57.55,2.62,17.65,1.26
2023,1,19,11,610.92,616,0.73,0.2,53.03,2.2,20.49,1.51
2023,1,19,12,620.02,624.84,0.73,0.16,52.2,2.26,21.31,1.4
2023,1,19,13,561.83,568.58,0.71,0.12,55.23,2.38,21.54,1.11
2023,1,19,14,445.02,402.82,0.6,0.11,61.55,2.44,21.14,0.81
2023,1,19,15,282.98,258.23,0.55,0.17,70.26,2.69,20.19,0.9
2023,1,19,16,102.83,92.86,0.41,0.17,80.58,3.66,17.34,1.33
2023,1,19,17,3.95,4.91,0.3,0.05,89.34,3.48,14.94,2
2023,1,19,18,0,0,-999,-999,-999,3.66,13.5,2.52
2023,1,19,19,0,0,-999,-999,-999,3.66,12.52,2.8
2023,1,19,20,0,0,-999,-999,-999,3.66,11.98,2.71
2023,1,19,21,0,0,-999,-999,-999,3.72,12.1,1.92
2023,1,19,22,0,0,-999,-999,-999,3.6,12.44,0.36
2023,1,19,23,0,0,-999,-999,-999,3.72,10.87,2.1
2023,1,20,0,0,0,-999,-999,-999,4.03,9.8,2.99
2023,1,20,1,0,0,-999,-999,-999,4.33,9.3,3.55
2023,1,20,2,0,0,-999,-999,-999,4.82,8.79,4.22
2023,1,20,3,0,0,-999,-999,-999,5.31,8.34,3.96
2023,1,20,4,0,0,-999,-999,-999,5.62,7.98,2.87
2023,1,20,5,0,0,-999,-999,-999,5.74,7.78,2.29
2023,1,20,6,0,0,-999,-999,-999,5.8,7.69,2.09
2023,1,20,7,34.15,19.41,0.16,0.13,85.19,5.92,8.16,2.47
2023,1,20,8,177.15,50.75,0.13,0.15,74.38,6.04,9.12,2.81
2023,1,20,9,342.73,74.86,0.12,0.15,64.88,6.16,10.65,2.5
2023,1,20,10,478.92,144.41,0.19,0.16,57.4,6.04,12.4,2.45
2023,1,20,11,446.17,150.84,0.18,0.16,52.84,5.86,13.81,2.5
2023,1,20,12,465.85,129.51,0.15,0.16,51.98,5.68,14.79,2.64
2023,1,20,13,427.77,214.02,0.27,0.17,55.01,5.68,15.24,2.84
2023,1,20,14,333.92,181.59,0.27,0.16,61.33,5.68,15.12,3.01
2023,1,20,15,204.98,114.74,0.24,0.16,70.05,5.74,14.58,3.19
2023,1,20,16,73.27,57.57,0.24,0.17,80.39,6.04,12.77,2.36
2023,1,20,17,3.48,6.2,0.35,0.09,89.28,6.04,9.9,2.52
2023,1,20,18,0,0,-999,-999,-999,6.1,9.12,2.6
2023,1,20,19,0,0,-999,-999,-999,6.1,8.55,2.56
2023,1,20,20,0,0,-999,-999,-999,6.04,8.09,2.45
2023,1,20,21,0,0,-999,-999,-999,6.04,7.74,2.29
2023,1,20,22,0,0,-999,-999,-999,5.98,7.48,2.13
2023,1,20,23,0,0,-999,-999,-999,5.98,7.25,1.99
2023,1,21,0,0,0,-999,-999,-999,5.98,7.02,1.86
2023,1,21,1,0,0,-999,-999,-999,5.92,6.73,1.78
2023,1,21,2,0,0,-999,-999,-999,5.92,6.45,1.69
2023,1,21,3,0,0,-999,-999,-999,5.86,6.08,1.66
2023,1,21,4,0,0,-999,-999,-999,5.8,5.48,1.83
2023,1,21,5,0,0,-999,-999,-999,5.74,4.79,2.08
2023,1,21,6,0,0,-999,-999,-999,5.62,4.27,2.24
2023,1,21,7,36.35,30.62,0.26,0.15,85.12,5.68,5.62,2.02
2023,1,21,8,189.77,140.74,0.37,0.17,74.28,5.8,8.68,2.5
2023,1,21,9,360.7,281.74,0.47,0.09,64.74,5.92,11.84,2.14
2023,1,21,10,503.45,417.62,0.55,0.12,57.23,5.37,16.02,2.04
2023,1,21,11,605.05,492.92,0.58,0.15,52.64,5.07,17.89,1.37
2023,1,21,12,621.85,512.13,0.59,0.14,51.76,4.88,18.9,0.74
2023,1,21,13,570,513.82,0.63,0.12,54.77,4.76,19.33,0.87
2023,1,21,14,456.33,406.16,0.6,0.12,61.11,4.7,19.13,1.19
2023,1,21,15,293.45,256.95,0.53,0.12,69.85,4.7,18.44,1.54
2023,1,21,16,111.67,106.21,0.45,0.17,80.2,5.43,15.63,1.75
2023,1,21,17,4.83,7.28,0.38,0.11,89.22,4.94,12.23,2.66
2023,1,21,18,0,0,-999,-999,-999,4.82,11.01,3.1
2023,1,21,19,0,0,-999,-999,-999,4.76,10.29,3.26
2023,1,21,20,0,0,-999,-999,-999,4.7,9.59,3.25
2023,1,21,21,0,0,-999,-999,-999,4.7,8.87,3.21
2023,1,21,22,0,0,-999,-999,-999,4.7,8.16,3.14
2023,1,21,23,0,0,-999,-999,-999,4.7,7.52,3.07
2023,1,22,0,0,0,-999,-999,-999,4.76,6.94,2.97
2023,1,22,1,0,0,-999,-999,-999,4.82,6.46,2.83
2023,1,22,2,0,0,-999,-999,-999,4.88,6.12,2.7
2023,1,22,3,0,0,-999,-999,-999,4.94,5.87,2.64
2023,1,22,4,0,0,-999,-999,-999,5.07,5.53,2.68
2023,1,22,5,0,0,-999,-999,-999,5.13,5.16,2.81
2023,1,22,6,0,0,-999,-999,-999,5.19,4.84,2.94
2023,1,22,7,36.7,35.48,0.29,0.16,85.05,5.25,6.47,2.75
2023,1,22,8,188.55,177.7,0.46,0.18,74.18,5.31,10.16,3.65
2023,1,22,9,356.75,333.62,0.55,0.08,64.61,5.37,13.36,2.63
2023,1,22,10,496.08,483.16,0.63,0.11,57.05,4.64,17.69,2.77
2023,1,22,11,578.62,557.45,0.65,0.11,52.43,4.33,19.13,2.76
2023,1,22,12,591.83,572.9,0.66,0.11,51.53,4.21,19.86,2.79
2023,1,22,13,535.75,530.02,0.65,0.1,54.55,4.09,20.13,2.62
2023,1,22,14,418.23,403.9,0.59,0.09,60.88,3.97,19.94,2.34
2023,1,22,15,256.85,249.51,0.51,0.05,69.64,3.97,19.09,2.02
2023,1,22,16,92.67,94.86,0.39,0.18,80.01,4.94,16.2,1.66
2023,1,22,17,4.55,6.95,0.34,0.12,89.15,4.27,13.83,2.15
2023,1,22,18,0,0,-999,-999,-999,4.15,12.84,2.36
2023,1,22,19,0,0,-999,-999,-999,4.09,11.99,2.52
2023,1,22,20,0,0,-999,-999,-999,3.97,11.22,2.61
2023,1,22,21,0,0,-999,-999,-999,3.91,10.25,2.77
2023,1,22,22,0,0,-999,-999,-999,3.78,9.27,2.99
2023,1,22,23,0,0,-999,-999,-999,3.72,8.47,3.17
2023,1,23,0,0,0,-999,-999,-999,3.72,7.98,3.22
2023,1,23,1,0,0,-999,-999,-999,3.78,7.68,3.17
2023,1,23,2,0,0,-999,-999,-999,3.85,7.34,3.1
2023,1,23,3,0,0,-999,-999,-999,4.03,7.37,2.91
2023,1,23,4,0,0,-999,-999,-999,4.15,7.44,2.71
2023,1,23,5,0,0,-999,-999,-999,4.21,7.45,2.48
2023,1,23,6,0,0,-999,-999,-999,4.27,7.4,2.35
2023,1,23,7,33.85,30.2,0.24,0.16,84.97,4.39,8.3,2.21
2023,1,23,8,170.15,129.55,0.34,0.17,74.07,4.46,10.34,3.11
2023,1,23,9,326.52,242.81,0.4,0.17,64.47,4.52,12.15,3.05
2023,1,23,10,448.42,350.34,0.45,0.09,56.88,4.58,15.19,3.14
2023,1,23,11,538.45,475.73,0.55,0.11,52.22,4.7,17.47,2.97
2023,1,23,12,561,545.41,0.62,0.12,51.3,4.82,18.47,2.94
2023,1,23,13,516.7,513.26,0.62,0.12,54.3,4.88,18.78,2.99
2023,1,23,14,410.92,407.07,0.59,0.12,60.66,4.88,18.71,3.25
2023,1,23,15,259.67,248.94,0.51,0.09,69.43,4.94,18.05,3.59
2023,1,23,16,98.05,93.48,0.38,0.17,79.81,5.25,15.57,2.8
2023,1,23,17,5.12,7.34,0.33,0.12,89.08,5.13,12.54,3.4
2023,1,23,18,0,0,-999,-999,-999,4.94,11.84,3.86
2023,1,23,19,0,0,-999,-999,-999,4.82,11.26,3.99
2023,1,23,20,0,0,-999,-999,-999,4.7,10.55,3.85
2023,1,23,21,0,0,-999,-999,-999,4.7,9.78,3.64
2023,1,23,22,0,0,-999,-999,-999,4.76,9.08,3.44
2023,1,23,23,0,0,-999,-999,-999,4.88,8.4,3.24
2023,1,24,0,0,0,-999,-999,-999,5.07,7.77,3.07
2023,1,24,1,0,0,-999,-999,-999,5.25,7.26,2.93
2023,1,24,2,0,0,-999,-999,-999,5.43,6.87,2.84
2023,1,24,3,0,0,-999,-999,-999,5.55,6.57,2.76
2023,1,24,4,0,0,-999,-999,-999,5.62,6.61,2.59
2023,1,24,5,0,0,-999,-999,-999,5.62,6.66,2.41
2023,1,24,6,0,0,-999,-999,-999,5.62,6.71,2.26
2023,1,24,7,30.95,27.46,0.22,0.16,84.88,5.62,7.84,1.88
2023,1,24,8,149.02,120.16,0.31,0.17,73.95,5.55,10.48,2.1
2023,1,24,9,288.02,246.23,0.41,0.17,64.32,5.62,12.74,1.34
2023,1,24,10,403.27,277.35,0.36,0.17,56.7,5.19,16.73,0.52
2023,1,24,11,512.25,345.95,0.4,0.09,52,4.58,20.04,1.01
2023,1,24,12,506.05,283.26,0.32,0.17,51.05,4.7,20.69,1.56
2023,1,24,13,436.3,228.3,0.27,0.18,54.06,4.82,20.53,1.8
2023,1,24,14,309.9,169.58,0.24,0.04,60.43,5,20,1.66
2023,1,24,15,177.85,99.49,0.2,0.17,69.22,5.62,18.98,1.26
2023,1,24,16,61.48,38.77,0.16,0.16,79.62,6.23,17.07,1.21
2023,1,24,17,3.7,6.16,0.25,0.12,89,5.98,15.44,1.44
2023,1,24,18,0,0,-999,-999,-999,5.92,14.89,1.37
2023,1,24,19,0,0,-999,-999,-999,5.92,14.33,1.22
2023,1,24,20,0,0,-999,-999,-999,5.98,13.24,1.32
2023,1,24,21,0,0,-999,-999,-999,6.04,12.12,1.47
2023,1,24,22,0,0,-999,-999,-999,5.98,11.2,1.47
2023,1,24,23,0,0,-999,-999,-999,5.8,10.4,1.35
2023,1,25,0,0,0,-999,-999,-999,5.55,9.76,1.09
2023,1,25,1,0,0,-999,-999,-999,5.37,9.6,0.75
2023,1,25,2,0,0,-999,-999,-999,5.31,9.44,0.34
2023,1,25,3,0,0,-999,-999,-999,5.31,9.02,0.53
2023,1,25,4,0,0,-999,-999,-999,5.37,8.12,1.05
2023,1,25,5,0,0,-999,-999,-999,5.49,7.5,1.51
2023,1,25,6,0,0,-999,-999,-999,5.62,7.09,1.83
2023,1,25,7,24.35,25.34,0.2,0.16,84.79,6.04,7.8,1.79
2023,1,25,8,116.2,58.66,0.15,0.16,73.83,6.84,10.44,2.03
2023,1,25,9,239.77,111.32,0.18,0.16,64.16,7.26,12.43,1.55
2023,1,25,10,356.4,131.62,0.17,0.16,56.51,5.86,16.22,1.24
2023,1,25,11,367.38,217.58,0.25,0.18,51.77,4.82,18.53,1.78
2023,1,25,12,410.83,243.48,0.27,0.18,50.81,4.46,19.37,2.12
2023,1,25,13,382.02,263.55,0.32,0.04,53.81,4.21,19.6,2.33
2023,1,25,14,305.58,236.41,0.34,0.02,60.2,3.97,19.38,2.4
2023,1,25,15,198.6,186.84,0.37,0.23,69.01,3.97,18.61,2.27
2023,1,25,16,62.92,66.67,0.26,0.22,79.42,5.13,15.38,1.95
2023,1,25,17,4.83,7.34,0.28,0.12,88.93,4.39,12.29,2.61
2023,1,25,18,0,0,-999,-999,-999,4.27,10.91,2.91
2023,1,25,19,0,0,-999,-999,-999,4.27,9.9,3.07
2023,1,25,20,0,0,-999,-999,-999,4.33,9.09,3.08
2023,1,25,21,0,0,-999,-999,-999,4.46,8.33,3
2023,1,25,22,0,0,-999,-999,-999,4.58,7.67,2.87
2023,1,25,23,0,0,-999,-999,-999,4.76,7.15,2.67
2023,1,26,0,0,0,-999,-999,-999,5,6.79,2.44
2023,1,26,1,0,0,-999,-999,-999,5.31,6.49,2.25
2023,1,26,2,0,0,-999,-999,-999,5.55,6.25,2.12
2023,1,26,3,0,0,-999,-999,-999,5.74,6.19,1.97
2023,1,26,4,0,0,-999,-999,-999,5.92,6.23,1.77
2023,1,26,5,0,0,-999,-999,-999,6.1,6.3,1.53
2023,1,26,6,0,0,-999,-999,-999,6.16,6.45,1.22
2023,1,26,7,41.05,37.69,0.29,0.16,84.7,6.23,7.4,0.95
2023,1,26,8,198.75,193.45,0.49,0.18,73.7,6.29,9.87,0.96
2023,1,26,9,368.15,371.41,0.6,0.09,64,6.29,12.85,1.01
2023,1,26,10,501.7,506.02,0.65,0.12,56.3,4.52,17.79,1.27
2023,1,26,11,579.02,565.5,0.65,0.1,51.55,3.72,19.67,1.59
2023,1,26,12,601.58,605.16,0.68,0.12,50.56,3.36,20.55,2.08
2023,1,26,13,562.98,567.22,0.68,0.11,53.56,3.17,20.87,2.61
2023,1,26,14,454.6,460.51,0.66,0.1,59.96,2.99,20.51,3.09
2023,1,26,15,296.1,302.77,0.59,0.09,68.79,2.99,19.51,3.29
2023,1,26,16,123.4,127.14,0.48,0.16,79.23,4.27,15.8,2.38
2023,1,26,17,7.23,9.77,0.34,0.12,88.84,3.91,11.79,2.92
2023,1,26,18,0,0,-999,-999,-999,3.72,10.45,3.06
2023,1,26,19,0,0,-999,-999,-999,3.6,9.44,3.13
2023,1,26,20,0,0,-999,-999,-999,3.54,8.52,3.16
2023,1,26,21,0,0,-999,-999,-999,3.48,7.73,3.15
2023,1,26,22,0,0,-999,-999,-999,3.54,6.99,3.06
2023,1,26,23,0,0,-999,-999,-999,3.6,6.34,2.94
2023,1,27,0,0,0,-999,-999,-999,3.72,5.81,2.79
2023,1,27,1,0,0,-999,-999,-999,3.91,5.26,2.69
2023,1,27,2,0,0,-999,-999,-999,4.15,4.76,2.65
2023,1,27,3,0,0,-999,-999,-999,4.33,4.34,2.62
2023,1,27,4,0,0,-999,-999,-999,4.52,3.91,2.63
2023,1,27,5,0,0,-999,-999,-999,4.58,3.48,2.67
2023,1,27,6,0,0,-999,-999,-999,4.64,3.05,2.73
2023,1,27,7,55.42,56.15,0.42,0.18,84.59,4.7,4.96,2.4
2023,1,27,8,247,247.66,0.62,0.18,73.57,4.7,9.13,2.96
2023,1,27,9,433.8,440.03,0.71,0.15,63.84,4.7,12.52,2.14
2023,1,27,10,580.3,587.3,0.75,0.16,56.1,3.97,17.66,3.1
2023,1,27,11,651.77,658.73,0.75,0.15,51.3,3.42,19.97,3.35
2023,1,27,12,671.8,676.47,0.76,0.16,50.3,3.11,21.14,3.38
2023,1,27,13,621.5,626.62,0.75,0.16,53.31,2.99,21.76,3.36
2023,1,27,14,505.62,511.64,0.72,0.16,59.72,2.87,21.62,3.27
2023,1,27,15,337.67,344.66,0.67,0.16,68.57,2.99,20.73,3.04
2023,1,27,16,143.83,148.16,0.55,0.18,79.03,4.46,16.7,2.23
2023,1,27,17,8.75,11.31,0.38,0.13,88.76,3.72,13.58,2.57
2023,1,27,18,0,0,-999,-999,-999,3.6,12.63,2.54
2023,1,27,19,0,0,-999,-999,-999,3.54,11.92,2.46
2023,1,27,20,0,0,-999,-999,-999,3.54,10.94,2.51
2023,1,27,21,0,0,-999,-999,-999,3.54,9.58,2.73
2023,1,27,22,0,0,-999,-999,-999,3.6,8.22,2.96
2023,1,27,23,0,0,-999,-999,-999,3.66,7.12,3.12
2023,1,28,0,0,0,-999,-999,-999,3.78,6.36,3.11
2023,1,28,1,0,0,-999,-999,-999,3.97,6.16,2.99
2023,1,28,2,0,0,-999,-999,-999,4.03,5.93,2.83
2023,1,28,3,0,0,-999,-999,-999,4.09,5.65,2.71
2023,1,28,4,0,0,-999,-999,-999,4.09,5.38,2.67
2023,1,28,5,0,0,-999,-999,-999,4.09,5.4,2.6
2023,1,28,6,0,0,-999,-999,-999,3.97,5.49,2.49
2023,1,28,7,58.52,46.62,0.34,0.16,84.48,3.97,6.98,2.07
2023,1,28,8,252.33,235.88,0.59,0.18,73.43,3.78,9.83,2.64
2023,1,28,9,440.5,424.45,0.68,0.16,63.66,3.85,12.59,1.96
2023,1,28,10,585.88,491.55,0.62,0.16,55.9,3.54,17.4,2.08
2023,1,28,11,659.5,529.49,0.6,0.16,51.06,2.93,21.02,2.48
2023,1,28,12,680.3,613.32,0.68,0.16,50.04,2.75,22.44,2.54
2023,1,28,13,630.77,603.41,0.71,0.17,53.05,2.62,23.2,2.5
2023,1,28,14,516.38,453.38,0.63,0.17,59.48,2.56,23.24,2.32
2023,1,28,15,348.38,300.45,0.58,0.17,68.35,2.69,22.44,2.02
2023,1,28,16,150.67,125.62,0.46,0.16,78.83,4.39,19.29,1.6
2023,1,28,17,9.75,11.72,0.36,0.13,88.67,3.66,17.02,1.89
2023,1,28,18,0,0,-999,-999,-999,3.54,15.41,2.16
2023,1,28,19,0,0,-999,-999,-999,3.42,13.4,2.55
2023,1,28,20,0,0,-999,-999,-999,3.42,11.75,2.77
2023,1,28,21,0,0,-999,-999,-999,3.42,10.61,2.76
2023,1,28,22,0,0,-999,-999,-999,3.48,9.77,2.59
2023,1,28,23,0,0,-999,-999,-999,3.54,9.08,2.31
2023,1,29,0,0,0,-999,-999,-999,3.54,8.9,1.96
2023,1,29,1,0,0,-999,-999,-999,3.54,8.86,1.65
2023,1,29,2,0,0,-999,-999,-999,3.54,8.05,1.57
2023,1,29,3,0,0,-999,-999,-999,3.48,7.56,1.82
2023,1,29,4,0,0,-999,-999,-999,3.42,6.49,2.32
2023,1,29,5,0,0,-999,-999,-999,3.3,5.36,2.78
2023,1,29,6,0,0,-999,-999,-999,3.11,4.61,3.07
2023,1,29,7,54.98,41.62,0.3,0.16,84.37,3.17,6.57,2.91
2023,1,29,8,236.42,152.99,0.38,0.16,73.29,3.05,10.84,4.34
2023,1,29,9,415.98,302.85,0.48,0.17,63.48,3.11,13.05,3.68
2023,1,29,10,553.85,390.48,0.49,0.17,55.68,3.17,14.24,3.79
2023,1,29,11,630.85,469.45,0.53,0.17,50.81,3.23,15.4,4
2023,1,29,12,639.52,478.16,0.52,0.17,49.77,3.23,16.65,4.73
2023,1,29,13,578.75,391.61,0.46,0.17,52.79,3.6,17.45,5.36
2023,1,29,14,453.85,274.09,0.38,0.16,59.23,4.64,17.83,5.89
2023,1,29,15,283.1,158.73,0.3,0.16,68.12,5.74,17.39,5.68
2023,1,29,16,105.88,43.68,0.16,0.16,78.62,6.41,15.41,4.95
2023,1,29,17,7.35,7.68,0.22,0.12,88.59,6.71,13.08,5.16
2023,1,29,18,0,0,-999,-999,-999,6.84,11.97,5.42
2023,1,29,19,0,0,-999,-999,-999,6.9,11.69,5.57
2023,1,29,20,0,0,-999,-999,-999,7.14,11.28,4.36
2023,1,29,21,0,0,-999,-999,-999,7.32,10.8,3.63
2023,1,29,22,0,0,-999,-999,-999,7.45,10.54,3.95
2023,1,29,23,0,0,-999,-999,-999,7.63,10.49,3.77
2023,1,30,0,0,0,-999,-999,-999,7.69,10.56,3.87
2023,1,30,1,0,0,-999,-999,-999,7.87,10.93,5.13
2023,1,30,2,0,0,-999,-999,-999,8,11.22,5.67
2023,1,30,3,0,0,-999,-999,-999,8,11.02,5.68
2023,1,30,4,0,0,-999,-999,-999,7.75,10.58,5.58
2023,1,30,5,0,0,-999,-999,-999,7.51,10.12,5.46
2023,1,30,6,0,0,-999,-999,-999,7.26,9.62,5.04
2023,1,30,7,41.67,32.1,0.23,0.16,84.24,7.26,9.74,4.76
2023,1,30,8,189,49.37,0.12,0.15,73.14,7.63,11.17,4.97
2023,1,30,9,355.9,143.77,0.23,0.16,63.3,8.12,13.62,5.36
2023,1,30,10,492.17,168.06,0.21,0.16,55.46,8.12,16.63,5.44
2023,1,30,11,640.38,246.1,0.27,0.16,50.56,7.57,19.26,5.19
2023,1,30,12,661.6,322.77,0.35,0.16,49.5,6.84,20.71,4.88
2023,1,30,13,613.92,292.34,0.34,0.16,52.52,6.41,21.28,4.54
2023,1,30,14,502.7,221.03,0.3,0.16,58.98,6.23,21.27,4.18
2023,1,30,15,340.17,153.4,0.29,0.16,67.9,6.35,20.55,3.76
2023,1,30,16,150,78.05,0.27,0.16,78.43,7.81,17.8,2.62
2023,1,30,17,10.8,12.27,0.33,0.13,88.49,7.69,14.73,3.14
2023,1,30,18,0,0,-999,-999,-999,7.87,13.51,3.44
2023,1,30,19,0,0,-999,-999,-999,8.06,12.9,3.7
2023,1,30,20,0,0,-999,-999,-999,8.06,11.9,3.43
2023,1,30,21,0,0,-999,-999,-999,7.87,10.83,3.03
2023,1,30,22,0,0,-999,-999,-999,7.75,10.01,2.65
2023,1,30,23,0,0,-999,-999,-999,7.63,9.32,2.28
2023,1,31,0,0,0,-999,-999,-999,7.45,8.84,1.95
2023,1,31,1,0,0,-999,-999,-999,7.26,8.73,1.51
2023,1,31,2,0,0,-999,-999,-999,7.2,8.98,1.05
2023,1,31,3,0,0,-999,-999,-999,7.2,9.26,0.55
2023,1,31,4,0,0,-999,-999,-999,7.14,9.35,0.03
2023,1,31,5,0,0,-999,-999,-999,7.02,9.05,0.53
2023,1,31,6,0,0,-999,-999,-999,6.9,8.74,0.87
2023,1,31,7,71.55,58.37,0.41,0.18,84.11,7.14,9.32,1.19
2023,1,31,8,273.75,236.93,0.58,0.17,72.98,7.87,11.33,1.77
2023,1,31,9,462.62,442.93,0.7,0.19,63.12,8.48,13.82,1.44
2023,1,31,10,607.2,612.07,0.77,0.2,55.23,7.81,18.26,1.64
2023,1,31,11,682.62,683.55,0.77,0.18,50.3,6.59,20.84,2.03
2023,1,31,12,702.27,693.2,0.76,0.19,49.23,5.92,21.93,2.54
2023,1,31,13,652.65,655.46,0.77,0.19,52.25,5.55,22.29,3.1
2023,1,31,14,539.8,510.77,0.7,0.2,58.73,5.31,21.93,3.68
2023,1,31,15,373.8,380.09,0.71,0.23,67.68,5.25,21,4.06
2023,1,31,16,173.48,178.38,0.62,0.23,78.23,6.1,18.01,2.78
2023,1,31,17,13.98,16.32,0.41,0.15,88.4,5.98,13.92,3.2
2023,1,31,18,0,0,-999,-999,-999,5.86,12.76,3.33
2023,1,31,19,0,0,-999,-999,-999,5.8,11.89,3.34
2023,1,31,20,0,0,-999,-999,-999,5.74,11.03,3.35
2023,1,31,21,0,0,-999,-999,-999,5.8,10.23,3.33
2023,1,31,22,0,0,-999,-999,-999,5.86,9.37,3.21
2023,1,31,23,0,0,-999,-999,-999,5.98,8.49,3.03
2023,2,1,0,0,0,-999,-999,-999,6.04,7.69,2.9
2023,2,1,1,0,0,-999,-999,-999,6.1,7.08,2.95
2023,2,1,2,0,0,-999,-999,-999,6.16,6.62,3.02
2023,2,1,3,0,0,-999,-999,-999,6.04,6.07,3.03
2023,2,1,4,0,0,-999,-999,-999,5.86,5.65,3.13
2023,2,1,5,0,0,-999,-999,-999,5.62,5.33,3.07
2023,2,1,6,0,0,-999,-999,-999,5.25,4.86,2.77
2023,2,1,7,79.08,66.98,0.45,0.19,83.98,5.07,6.85,2.82
2023,2,1,8,287.05,260.58,0.62,0.18,72.82,4.94,9.66,2.79
